filename,al10_drop,al10_last,al10_mean,al10_min,al10_p10,al10_slope,al10_std,al_drop,al_last,al_mean,al_min,al_p10,al_slope,al_std,mot_max,mot_mean,sf10_drop,sf10_last,sf10_mean,sf10_min,sf10_p10,sf10_slope,sf10_std,sf_drop,sf_last,sf_mean,sf_min,sf_p10,sf_slope,sf_std,worst_patch
exact-r1__967be5bf93e2191527c35a951f196af47aae0dc9__毒蘑菇__v937__bubble__56580119__c0.mp4,0.81732154,0.27729797,0.5219317,0.13177225,0.1610543,-0.044038803474940796,0.31748778,0.25418437,0.75117576,0.83759177,0.7176917,0.7346776,-0.013135153019852321,0.09227542,0.1318066120147705,0.06144523620605469,0.35037506,0.7451222,0.7860051,0.6000618,0.662032,-0.013598552864530824,0.10763873,0.13818592,0.87639636,0.8990369,0.83812296,0.84228027,-0.006481571042019418,0.04958902,0.23016737401485443
generic__961bd0e7dc5dec1e77f826ad3f88dc97e2021663__汉堡菇__v606__glasses__ec6f851a__c0.mp4,0.61299455,0.9606993,0.7096734,0.373032,0.38289705,-0.003000365003295578,0.21631329,0.15309256,0.9710775,0.91302043,0.8407476,0.84380066,-0.0014287413580144574,0.051973473,0.06723791360855103,0.03269904479384422,0.26995224,0.9606993,0.84844637,0.7160744,0.7433983,-0.0022823778183563765,0.09022873,0.08614236,0.972577,0.9457196,0.9077092,0.9097638,-0.0011385001919486312,0.027998924,0.4453946352005005
base-noprop__930af50238c37ebaf442e48b5cf1fdd56a6c5adb__汉堡菇__v0__3b72956b__c0.mp4,0.4348741,0.29994676,0.3921852,0.2824923,0.28989154,-0.010778240270529824,0.10955111,0.2706005,0.68355393,0.72456044,0.63100183,0.6429437,-0.007519357465943803,0.06947477,0.20287644863128662,0.14519719779491425,0.18096542,0.7173352,0.7734006,0.7074847,0.7177398,-0.005562112559914129,0.04377573,0.116488695,0.8446053,0.86975753,0.8240013,0.8415004,-0.00335013748628821,0.026778923,0.40336915850639343
exact-r2__f4391007a9614180b36c5a425ae726846b1ea5a6__蘑菇力__v1539__eyemask__009061a7__c0.mp4,0.41179776,0.5859332,0.7097688,0.57863903,0.6174224,-0.014964090976790478,0.1263795,0.09857011,0.89781785,0.92452097,0.8971029,0.90262014,-0.003659351011038786,0.030407557,0.04721105098724365,0.03746246173977852,0.19570619,0.79473054,0.8559636,0.79473054,0.8041655,-0.0072918625570568725,0.058993004,0.052085876,0.94359004,0.9619835,0.94359004,0.9481481,-0.0019057073847578475,0.014596113,0.4915422201156616
exact-r1__1db18ca5323487563ceb952534de9a3b9af8d9f2__毒蘑菇__v184__coffee__25151478__c0.mp4,0.8228427,0.5331725,0.4580429,0.14002892,0.16316079,-0.022170923370499866,0.23693417,0.40168452,0.83798635,0.79101586,0.5833374,0.6262636,-0.00922698607086667,0.11060928,0.2679581642150879,0.11739897727966309,0.2569313,0.8651039,0.8129986,0.7061764,0.715383,-0.00463176386158457,0.07136561,0.14241117,0.93130165,0.90841484,0.8428264,0.84898037,-0.003223429967763395,0.04117003,0.3477492928504944
exact-r2__4684d4e3cc283d2f82a830567f416163b041076b__粽子菇__v446__scooter__0f8c7e43__c0.mp4,0.41934758,0.81124675,0.8212297,0.57254785,0.61835724,-0.012493116228948003,0.13961394,0.0914858,0.93933237,0.94781744,0.90164566,0.9055716,-0.0032225843121411876,0.030974582,0.06334114074707031,0.02509254962205887,0.13145268,0.86970675,0.91640854,0.86044276,0.87135136,-0.006032666198820956,0.04588181,0.039039373,0.96549,0.97290987,0.95468223,0.9624587,-0.0014732466502623152,0.012128103,0.4894079864025116
base-noprop__746da3c174acbb5da8858bffe05b68335dae3406__汉堡菇__v0__f742b2a7__c0.mp4,0.12153453,0.90839726,0.9263466,0.86190945,0.8835019,-0.004250866327832345,0.032711357,0.04342711,0.94815475,0.9607071,0.9440007,0.947121,-0.001864661694515384,0.013689685,0.023548007011413574,0.015485478565096855,0.08443034,0.92780155,0.93717384,0.90218025,0.9125805,-0.002951961025418981,0.023250284,0.025639474,0.97086155,0.97619253,0.9675487,0.9692308,-0.0009926514545448117,0.007510112,0.6617701649665833
base-noprop__0b9d7a9da15b27871886a629df50e17677f0c915__炸虾菇__v0__23adc1a5__c0.mp4,0.7475313,0.23068178,0.46297076,0.2244668,0.23354563,-0.026779177985172518,0.25533488,0.31460422,0.6907056,0.7980749,0.66857064,0.6859548,-0.011700270498694189,0.1009909,0.17699766159057617,0.09733546525239944,0.2926643,0.6994565,0.78663486,0.6793338,0.6953911,-0.00977623986868048,0.08511766,0.14839083,0.84681535,0.8954105,0.83740354,0.8458177,-0.005290950652167742,0.04577419,0.47238224744796753
base-noprop__1d5a1c958b3030b64164f55cfb9fdefdf2716651__毒蘑菇__v0__5aa3164d__c0.mp4,0.5152147,0.7577675,0.650902,0.4693372,0.47893792,0.002443219833223248,0.13635567,0.16042244,0.9191214,0.8877331,0.8307839,0.8356737,0.0005433120039611646,0.041549467,0.1014663577079773,0.06146889179944992,0.13427532,0.8963065,0.88774467,0.8502767,0.8562244,-0.00016954835695713702,0.029432192,0.062292695,0.9594434,0.94920206,0.93113065,0.932104,0.00010492773395282813,0.0150473835,0.5517765879631042
generic__45160a3209fab0c464a72ff9098bde522b4e0264__爆炸菇（爆炸前）__v254__scooter__4a80b0c1__c0.mp4,0.48511225,0.9506203,0.75704783,0.5063868,0.5207396,-0.002278480369582956,0.17433672,0.16302288,0.9719511,0.9124807,0.83278966,0.8463846,-0.0014703992327211623,0.057274055,0.09919887781143188,0.044926051050424576,0.13468623,0.9519228,0.9116158,0.85681295,0.8594929,-0.0023894502004615883,0.043991894,0.067668796,0.9732877,0.9574068,0.92814374,0.9331472,-0.0013023403440068256,0.021307863,0.5222357511520386
exact-r1__b7d6465a8b59608365b430ec044d2fd40916aca4__蘑菇力__v1146__crown__d5a033a7__c0.mp4,0.76767355,0.18394297,0.29459617,0.158005,0.18409806,-0.02212085586644916,0.21295539,0.5118663,0.5158053,0.6505328,0.43773323,0.5068058,-0.01830578091823066,0.13987267,0.2297183871269226,0.15399092435836792,0.47156948,0.49387604,0.6731733,0.46365422,0.47359908,-0.022328355213398977,0.16138358,0.32185805,0.7055414,0.80452365,0.6416219,0.7061435,-0.012625980871939375,0.0942798,0.3520742952823639
base-noprop__3ea8cf079e959693153dd04695b6f05e21f1dca3__毒蘑菇__v0__cd5fa161__c0.mp4,0.48342603,0.9183376,0.79483473,0.5074976,0.58399236,-0.014278947659160763,0.15821591,0.13058454,0.9648458,0.92592406,0.85993576,0.86962235,-0.004725492754472587,0.049151562,0.0590023398399353,0.02835163287818432,0.22526312,0.94227314,0.86890197,0.7656605,0.78220785,-0.007680857075532921,0.08593391,0.07598066,0.97310555,0.9542756,0.91822755,0.9242343,-0.0027455456643236315,0.026913166,0.5154850482940674
exact-r1__017c59f65cabc241c9ef5990259d488a7becfff0__爆炸菇（爆炸后）__v12__eyemask__d50d6fe5__c0.mp4,0.8412359,0.15134828,0.32619676,0.14745745,0.14974986,-0.0332397631711875,0.28024697,0.46544975,0.5251351,0.6671264,0.516804,0.5242447,-0.022052427702270488,0.1588639,0.29478055238723755,0.192890927195549,0.3666715,0.6496023,0.7155217,0.62202185,0.6334614,-0.012852525051403435,0.11821907,0.18792176,0.8143928,0.8600174,0.80437756,0.80858505,-0.00794955899592915,0.060853243,0.22864075005054474
exact-r2__d1758c15bc02c270105a3d17b4eb3accdc5cee71__蘑菇力__v1300__bubble__af98eeec__c0.mp4,0.7523265,0.30508956,0.4226492,0.2308744,0.25053722,-0.02885538548702309,0.24332711,0.24020058,0.8038104,0.82411337,0.75037163,0.75588006,-0.009177399659345276,0.07600598,0.09639722108840942,0.05945028364658356,0.51673496,0.77450687,0.6460865,0.46646604,0.49013942,-0.00848952754448525,0.15617579,0.1672675,0.89189327,0.88356364,0.82462823,0.83673394,-0.004422685963363061,0.047030523,0.26472988724708557
exact-r1__29f679c8be6e6b658cdfb3ab8df8254b60f131e5__蘑菇力__v272__flag__86d422b6__c0.mp4,0.6927995,0.27676335,0.4426639,0.2661901,0.27758762,-0.026984522111802235,0.20492822,0.33235228,0.6411729,0.75587606,0.6411729,0.6517979,-0.015157446441914267,0.10456914,0.08377444744110107,0.05340570583939552,0.5641813,0.39551127,0.5513082,0.39550507,0.40132672,-0.02272619377718615,0.16903725,0.25841182,0.72327864,0.8092817,0.7212992,0.7304952,-0.011853852585370377,0.082263626,0.2134348303079605
exact-r2__06fa761f552f4726608d396cd74b9485f90f0510__爆炸菇（爆炸前）__v44__crown__bb179f3c__c0.mp4,0.49523872,0.4772939,0.5868308,0.37130088,0.44659197,-0.017896667976860004,0.15257666,0.10841566,0.8652196,0.88260305,0.8425085,0.8585746,-0.003249573613343982,0.029048864,0.057730019092559814,0.04011902958154678,0.20674574,0.8225845,0.8078791,0.69569016,0.76133657,-0.0035835279541995843,0.051069956,0.06914431,0.9082545,0.9227221,0.8962673,0.9040559,-0.0020180063049783773,0.018368904,0.30433183908462524
base-props__1a5e9e21aa5ab5837e37e1d632efa039b57aab7f__蘑菇力__v94__coffee__9813a98c__c0.mp4,0.40768182,0.9420005,0.85902387,0.57885516,0.63193196,-0.0009558237941840011,0.124151334,0.122344375,0.9595772,0.94023365,0.86372256,0.8893962,-0.0005902626768873526,0.032658853,0.0630120038986206,0.021329820156097412,0.17528665,0.94353044,0.9137497,0.8112502,0.8509697,-0.001309146994187441,0.04975363,0.064973354,0.96890366,0.96156347,0.92673457,0.9364453,-0.0006152667664727754,0.017787015,0.45377102494239807
base-noprop__1f66a501aba063a2796ee4f1f4d6082295197784__蘑菇力__v0__bfd0d9e4__c0.mp4,0.050712526,0.96892065,0.9611287,0.9381792,0.94600964,-0.0007960321639366219,0.012835291,0.030094206,0.97930765,0.9734435,0.95804954,0.9615332,-0.000585855761535542,0.009088436,0.016208291053771973,0.007405729498714209,0.040463507,0.9689207,0.9630193,0.9484281,0.9491514,-0.0007205902941142246,0.010577882,0.019063711,0.98408526,0.9808493,0.9730847,0.9739369,-0.000421068590620282,0.005601978,0.6123930811882019
base-noprop__068f87e6d8c098db1a68eaff2a959baa9dd07959__蘑菇力__v0__80996da1__c0.mp4,0.23434603,0.7789588,0.8320934,0.73635745,0.75157547,-0.011366822561727698,0.08908504,0.08122915,0.921021,0.93860644,0.9039784,0.90766746,-0.0036535315480628076,0.030135987,0.05059778690338135,0.02596205286681652,0.09572208,0.88035,0.91436195,0.8749814,0.8817246,-0.004729153551603024,0.033867925,0.041151524,0.9489133,0.9645686,0.94675636,0.9489201,-0.00208045418554616,0.01460522,0.5485051870346069
exact-r1__49fef35b1c962aa22fdd2b3411e53134117a62b6__毒蘑菇__v473__eyemask__fe8ce2b8__c0.mp4,0.67692846,0.30599573,0.5485219,0.30395198,0.30741495,-0.035335651617276344,0.24778695,0.25708526,0.7356778,0.8453348,0.7356778,0.74255043,-0.013314230050965258,0.09061146,0.1316503882408142,0.07394726574420929,0.27264696,0.7082336,0.8105944,0.7082336,0.7215689,-0.013218295491731202,0.092384286,0.1297391,0.8639127,0.9192821,0.863024,0.86973405,-0.00619168008269059,0.04175581,0.2649348974227905
exact-r1__b656711495e9904b44ee1e7c04c210b83cd2ed74__毒蘑菇__v1134__crown__0574677e__c0.mp4,0.8125373,0.24200651,0.4418016,0.16723913,0.18725787,-0.0365711423925496,0.2809688,0.21129781,0.786847,0.84187174,0.77475625,0.779837,-0.009434180709684346,0.07130505,0.09797435998916626,0.06495790183544159,0.3906721,0.6508163,0.7282316,0.5896114,0.6312081,-0.014586953188590835,0.11521407,0.1175524,0.8741417,0.9068298,0.87247586,0.87330765,-0.005053920943746456,0.03855254,0.2479199320077896
exact-r1__d9b45e907f3f46e26cc2c0c367c828a5ba9ab34c__汉堡菇__v1361__flag__17c31c4e__c0.mp4,0.50198543,0.49143478,0.7103617,0.4804722,0.49579564,-0.027560004220885274,0.19106282,0.20673996,0.78336746,0.8754512,0.78336746,0.7930207,-0.01099041758083072,0.07522022,0.07563024759292603,0.042410027235746384,0.32075727,0.6617004,0.8114143,0.6617004,0.67387193,-0.017287261990219238,0.11892893,0.13345146,0.8580499,0.91786116,0.8580499,0.8667321,-0.007195785582772393,0.049599577,0.3656463027000427
exact-r1__55d0a552371088436d3780e0920102745a9833f1__汉堡菇__v546__scooter__2d2219a1__c0.mp4,0.82754076,0.14952737,0.47339883,0.14952737,0.15432127,-0.04450893490446415,0.31074235,0.22577608,0.7747677,0.84993476,0.7579557,0.77393836,-0.01114685197357134,0.07785039,0.1392662525177002,0.08162744343280792,0.21544862,0.79481167,0.8473837,0.76161945,0.7668539,-0.009337733680080519,0.06858591,0.091715634,0.90825224,0.9315624,0.89642096,0.8978622,-0.00432674262834631,0.031015133,0.5621908903121948
base-noprop__51be5b142d9021a3c446702d354fabdf42630fa9__蘑菇力__v0__a429805f__c0.mp4,0.5912628,0.32269067,0.39625797,0.17922857,0.20394447,-0.018596979071618083,0.17438444,0.30769378,0.71690834,0.7454701,0.61371243,0.6365768,-0.009325015568450503,0.09176006,0.2782249450683594,0.16660457849502563,0.1115607,0.79272056,0.8362775,0.79272056,0.81354105,-0.0030604842387640225,0.024650028,0.07307452,0.8887012,0.9120747,0.8887012,0.8926154,-0.0024531206830217134,0.019537728,0.4923251271247864
exact-r1__c14746cc7fb4e3b79deb72aaeea20c288e6ac46f__爆炸菇（爆炸前）__v1205__coffee__60eb71a2__c0.mp4,0.82161844,0.16609693,0.35805777,0.06830695,0.09185194,-0.03423192134134384,0.26163056,0.4313115,0.7347206,0.7516183,0.5186982,0.560365,-0.014126703555404912,0.12515964,0.3080875277519226,0.1470421403646469,0.28857994,0.773878,0.7832947,0.6409443,0.66626936,-0.008943859590843269,0.08048906,0.14155942,0.89112675,0.8986606,0.82678574,0.84250027,-0.0048171466164909525,0.04141645,0.3763192296028137
base-props__cb05660c4b262902ff02becd82b2bbb621c9edbf__吐司菇__v791__eyemask__d3393fa2__c0.mp4,0.16517395,0.86432683,0.8829462,0.81998456,0.84695953,-0.004725653545658591,0.04416675,0.052856445,0.93908566,0.95024467,0.9370083,0.93918407,-0.0018713399473386406,0.015057268,0.027662277221679688,0.018726712092757225,0.0959394,0.89509934,0.9172241,0.88921916,0.89001334,-0.0038058078689537783,0.029094288,0.02981323,0.96111304,0.9689713,0.9606097,0.96102345,-0.0011731930989993017,0.008917328,0.5744719505310059
base-noprop__45ec56f5f20bca20bb45a07b0652cb24f9a8a27f__蘑菇力__v0__f2e75d8c__c0.mp4,0.47377956,0.9620435,0.87677336,0.5153203,0.5886614,0.011216419840989837,0.14898118,0.084685564,0.9730065,0.9564703,0.90165967,0.90861243,0.0017060980848644103,0.02512846,0.04145550727844238,0.01659710332751274,0.21569026,0.96229863,0.9206865,0.7734097,0.7953046,0.00505368741369057,0.06817198,0.049904764,0.9802928,0.9730674,0.94171,0.9493744,0.0007828343291527525,0.0136763565,0.5450755953788757
exact-r1__38b58dfa04037a8d4c73a738d8fd4058766e8609__粽子菇__v370__flag__4e1cd0d3__c0.mp4,0.8190428,0.1691962,0.45861608,0.16827923,0.17184731,-0.032955819910222846,0.23314789,0.43792558,0.56486416,0.7476883,0.5528664,0.56474376,-0.019012368891550165,0.13182333,0.2623257040977478,0.12635257840156555,0.33540493,0.6689856,0.7666571,0.6522583,0.6611091,-0.012850217904026805,0.09245984,0.18907815,0.8122512,0.87404084,0.80505466,0.81253976,-0.00758108679249354,0.053910855,0.3257420063018799
exact-r2__24fd5a5b571589bad02d82bc90600f51cc7bcb81__汉堡菇__v233__eyemask__dfe13e5a__c0.mp4,0.4865008,0.5506946,0.6835137,0.50392544,0.5187705,-0.023128718726719778,0.16956706,0.13460928,0.8831465,0.9149738,0.8603381,0.864644,-0.006124300919031439,0.045046367,0.04788249731063843,0.02574257180094719,0.34175307,0.6725557,0.77701294,0.64867306,0.66231465,-0.016198674150606388,0.117322184,0.08830404,0.9216724,0.9407164,0.90666556,0.90960336,-0.003795221506842502,0.028485179,0.2688736617565155
exact-r1__986d912c264847e31c8f18a969d28d6c5bfafc3a__毒蘑菇__v943__bubble__ecab9665__c0.mp4,0.60706663,0.4864856,0.66029215,0.3776201,0.4208397,-0.030512296723518465,0.21343704,0.2139225,0.78673714,0.883428,0.7747257,0.7876114,-0.010616827093565425,0.07136434,0.10282951593399048,0.04628472775220871,0.30169415,0.7662042,0.8330987,0.6829925,0.7307976,-0.012712497485013803,0.08837297,0.12896627,0.88956666,0.9297127,0.863906,0.8762655,-0.006167516583510565,0.041983362,0.22868280112743378
exact-r2__929b65b28d7fc5f68d6f799d9d758150e4b1155d__爆炸菇（爆炸前）__v914__flag__3302281d__c0.mp4,0.4832129,0.5070854,0.71674913,0.5025115,0.50741595,-0.026265547857454184,0.1789266,0.17522758,0.8123621,0.8828593,0.8121513,0.8131093,-0.009395399524760364,0.064623,0.052345991134643555,0.031075913459062576,0.29276985,0.699901,0.8226903,0.6929545,0.69939744,-0.014957208230561438,0.10107054,0.12897617,0.86470807,0.9139352,0.86335415,0.864233,-0.006980245586911687,0.048327617,0.3434479832649231
base-noprop__556de27b0d0679c58d037153bf13f376557bb4da__汉堡菇__v0__b936b058__c0.mp4,0.07829803,0.8859458,0.922958,0.8847644,0.88986164,-0.003997949625663604,0.02829795,0.03919846,0.9506629,0.962576,0.9471118,0.9486543,-0.0016834071502384157,0.011762822,0.017018020153045654,0.010203630663454533,0.06528056,0.90649045,0.9325611,0.90087366,0.90351707,-0.003408671426678827,0.02391707,0.023732185,0.9637424,0.97277963,0.9637424,0.9638409,-0.0011681546217839128,0.008223233,0.5670667886734009
exact-r1__92d7bb39237f675b3076e7ae79f0ec800ee34bfd__爆炸菇（爆炸前）__v915__flag__4d32b5b8__c0.mp4,0.8511995,0.14759465,0.28467503,0.11260044,0.14622016,-0.019218439442425853,0.22554909,0.41228378,0.6432817,0.7091426,0.5675956,0.6181182,-0.007834273129112645,0.09850436,0.28524893522262573,0.17339499294757843,0.23050874,0.7708036,0.79215765,0.7332912,0.7439836,-0.005059912800788898,0.05263762,0.13025326,0.8662737,0.8825376,0.85284454,0.8572855,-0.003285269963411462,0.031402748,0.4080606698989868
exact-r1__923dbea1c7a98f5a1ad632836be7e11ba23c900a__粽子菇__v906__crown__27970c94__c0.mp4,0.78409564,0.30172592,0.55922467,0.21012202,0.22358966,-0.0419044275823318,0.2935958,0.27106363,0.78172296,0.8639853,0.72587425,0.7616888,-0.012672451291630865,0.09002486,0.11414790153503418,0.057779353111982346,0.5033163,0.66180575,0.78127646,0.49090132,0.6204554,-0.018338656384247587,0.1446229,0.18443048,0.88515127,0.92176473,0.8125074,0.87227654,-0.006761116943811714,0.051877297,0.3751704692840576
generic__546296f7917ec182336f629d3d0c02436cb741ca__汉堡菇__v315__scooter__5d2f2681__c0.mp4,0.2127958,0.9361081,0.88871616,0.7566445,0.7721714,-8.760557579899675e-05,0.06731564,0.057000995,0.9589632,0.95189816,0.92457193,0.9288202,-0.00040800404171699716,0.014185275,0.03798246383666992,0.021083956584334373,0.081336915,0.94944125,0.9349035,0.88810337,0.8956213,-0.0001785319902208918,0.023638183,0.024629235,0.9751722,0.97298205,0.9625544,0.96404505,-0.0002392701245108285,0.005856832,0.5946415662765503
base-props__da845ee71f9cb9c51804ea9e81d440cd088d2805__汉堡菇__v845__bubble__4b8aea7d__c0.mp4,0.15230525,0.89861536,0.896726,0.82479334,0.83823043,-0.00042907546160250433,0.044368826,0.06424868,0.95577174,0.9476909,0.9184098,0.91961336,-0.00012424022783875588,0.021675048,0.02276521921157837,0.01307891495525837,0.101635456,0.9137434,0.92215985,0.87734175,0.88263667,-0.0008263320555329041,0.026622629,0.054578125,0.96542597,0.96076983,0.9351279,0.9378007,-0.00010460515031701255,0.017258873,0.2211914360523224
exact-r2__3550d4d593884e660092f1bb1c9c8c880eb3e04f__吐司菇__v353__glasses__368117e2__c0.mp4,0.90266085,0.115294844,0.26311272,0.07170962,0.08082647,-0.03246119668479024,0.28563538,0.75633305,0.23853585,0.42072064,0.22926758,0.23593901,-0.03296692791604715,0.26607296,0.44512033462524414,0.2775191366672516,0.6427798,0.37247628,0.54887587,0.3315905,0.36013868,-0.030097949616758244,0.21929444,0.47196138,0.5139431,0.6982397,0.5139431,0.52185076,-0.023506159721155866,0.16064802,0.1665172129869461
exact-r1__d23c24b9a061ce56500b538bf57e52a7a8356d7d__炸虾菇__v1306__crown__14945331__c0.mp4,0.8545466,0.13087988,0.4560337,0.13087988,0.14203747,-0.04202184564040114,0.2951833,0.34643483,0.6400745,0.807763,0.6400745,0.64337164,-0.016837269597845126,0.11357165,0.13596445322036743,0.06568293273448944,0.5202421,0.47324443,0.6708348,0.46518442,0.4732707,-0.025146640218764896,0.17789187,0.21485138,0.77603894,0.87344587,0.77603894,0.7773689,-0.010587306420793644,0.07231322,0.24969449639320374
exact-r1__7c8a526968954350424479b1f22cb0375632bc6e__炸虾菇__v775__glasses__253cc752__c0.mp4,0.2530716,0.7229458,0.80314356,0.70836484,0.7271483,-0.009646681163150823,0.073523976,0.079683125,0.90285766,0.9230987,0.9016174,0.9026711,-0.0028873967087787154,0.022434423,0.04200100898742676,0.027519140392541885,0.12765068,0.8446127,0.877118,0.83837795,0.8406977,-0.004733876925212122,0.035145283,0.050358653,0.93928105,0.9506179,0.9367107,0.9380273,-0.0017732835334280373,0.013246892,0.5498276352882385
base-noprop__cd19e3a058e1dc2909d79dd0b89fd5e5cf73511a__爆炸菇（爆炸前）__v0__b7bfe665__c0.mp4,0.77457184,0.93927175,0.56584036,0.20372331,0.2070449,0.0011777392341920966,0.3124749,0.24283844,0.9662541,0.8617053,0.74223304,0.7452905,6.247986211135718e-05,0.09117891,0.15861642360687256,0.0803319439291954,0.20631677,0.94454944,0.86820376,0.77243775,0.78265774,-0.0003738499323841155,0.061816294,0.09020072,0.97416097,0.9420372,0.8977946,0.9014056,-0.0003509142771068681,0.029114783,0.5162166953086853
