filename,adj_mean,adj_min,marg_drop,marg_end_drop,marg_first,marg_last,marg_lowfrac,marg_max,marg_mean,marg_min,marg_slope,marg_std,oth_mean,own_drop,own_end_drop,own_first,own_gap12,own_last,own_lowfrac,own_max,own_mean,own_min,own_slope,own_std,own_switch,src_drop,src_end_drop,src_first,src_last,src_lowfrac,src_max,src_mean,src_min,src_slope,src_std
exact-r1__02eb6b820c7a80e2762b30d738e5e874870367d4__爆炸菇（爆炸后）__v21__eyemask__6453077e__c0.mp4,0.9917780160903931,0.9489407539367676,0.027749509,0.0062019527,0.020204216,0.014002264,0.21875,0.020921528,0.009211829,-0.0075452924,0.00016293993705878174,0.007828347,0.3964524269104004,0.09384343,0.04055783,0.45049694,0.011899788863956928,0.4099391,0.125,0.45299616,0.40566427,0.3566535,-0.0004231042428013091,0.020569492,0.0,0.06893277,0.061489344,0.9999999,0.93851054,0.0,0.9999999,0.9460921,0.9310671,-0.0010355162458860045,0.017405717
exact-r2__b68bd790b0276728d5b0df42061a7a6cb4e51370__毒蘑菇__v1135__crown__27f578bc__c0.mp4,0.9521869421005249,0.8143290877342224,0.040323585,-0.060949236,-0.018671006,0.04227823,0.1875,0.051709652,0.0111192,-0.05899459,0.002647258253915568,0.029883258,0.4072188138961792,0.06247422,-0.21797627,0.2937171,0.007928277365863323,0.51169336,0.28125,0.5368732,0.418338,0.23124287,0.009449858436923579,0.10071155,0.16129032258064516,0.3590477,0.32373285,1.0,0.67626715,0.03125,1.0,0.7607435,0.6409523,-0.00993511435791541,0.10733505
generic__4f2c68a04c7fdb73063336d8553dc1cd8687e038__汉堡菇__v289__crown__3b0f189a__c0.mp4,0.9922376871109009,0.9721081256866455,0.0138114095,0.0138114095,0.035225928,0.021414518,0.1875,0.059287786,0.034060057,0.021414518,-0.00032665563031725073,0.008548141,0.4943563640117645,0.064777434,0.043563545,0.5532,0.01866566203534603,0.50963646,0.15625,0.57330585,0.5284164,0.48842257,-0.00204032071240659,0.024887592,0.0,0.061432242,0.034412503,1.0,0.9655875,0.25,1.0,0.96638143,0.93856776,-0.0014156505159618371,0.018525928
exact-r2__6c56d3daf3ea520dfddd0fa0928d5ae2eebb4661__汉堡菇__v691__coffee__599a3d62__c0.mp4,0.9801498055458069,0.7260785102844238,0.0025854167,-0.026553225,-0.0038996302,0.022653595,0.34375,0.028869316,0.012896545,-0.006485047,0.0012500077951016703,0.013069959,0.11477326601743698,0.007958079,-0.16094242,0.028287064,0.00861054565757513,0.18922949,0.34375,0.21043971,0.12766981,0.020328986,0.007081442367479401,0.07701048,0.16129032258064516,0.31738162,0.26968908,1.0,0.7303109,0.03125,1.0,0.8181819,0.6826184,-0.011767329500654894,0.13037877
base-noprop__08447ead47d19cdf9b918908077ea735b8029732__汉堡菇__v0__096129c7__c0.mp4,0.9970694780349731,0.9901366233825684,0.0032063127,-0.0051823854,0.007901192,0.013083577,0.21875,0.030496478,0.016030531,0.004694879,0.0001283715372561012,0.007427036,0.6430962085723877,0.013103783,0.0034058094,0.66219366,0.008306939154863358,0.65878785,0.125,0.6693701,0.65912676,0.6490899,-0.00018816982065476956,0.004908238,0.0,0.022815347,0.008032441,1.0,0.99196756,0.09375,1.0,0.98836887,0.97718465,-9.929235817048921e-05,0.004920668
base-noprop__06b0fe368708d4dd8bc44a345d0c8a6765e4dd6e__毒蘑菇__v0__071da0d8__c0.mp4,0.9966201186180115,0.9897819757461548,0.0075427294,-0.0007157773,-0.017234817,-0.01651904,0.1875,-0.010536209,-0.018519286,-0.024777547,-8.293825182572196e-05,0.003867308,0.16421309113502502,0.029598832,-0.0030945688,0.15345345,0.0018011473584920168,0.15654802,0.1875,0.17842722,0.14569381,0.12385462,-0.0006079379840592781,0.014874464,0.0,0.029434979,0.006986797,1.0000001,0.9930133,0.15625,1.0000001,0.9862547,0.97056514,-0.00024719557061220725,0.008130849
base-noprop__19c06779695d253483fe999e0232467a7bbc4669__炸虾菇__v0__3b04dfbf__c0.mp4,0.9785400629043579,0.9203392267227173,0.006826788,0.0048537254,-0.018681467,-0.023535192,0.125,-0.00055477023,-0.018105611,-0.025508255,-0.0002711045602199971,0.005509798,0.4216233491897583,0.0865415,-0.068713814,0.3461196,0.007268430665135384,0.41483343,0.125,0.4662624,0.40351775,0.2595781,0.0005304242301284439,0.047329728,0.12903225806451613,0.1418894,0.06375271,0.99999994,0.9362472,0.09375,0.99999994,0.93707114,0.85811055,-9.016006573200733e-05,0.027765645
base-noprop__0d8ae407bd2be6cbaf00e2bc407478bbc70e81c2__毒蘑菇__v0__377987ca__c0.mp4,0.9959527850151062,0.9858437180519104,0.005631849,0.0036102682,-0.0020407438,-0.005651012,0.1875,0.0007831082,-0.0036217587,-0.007672593,-0.00013161804718224887,0.0023793438,0.11369931697845459,0.030427225,0.020199738,0.11361978,0.0009030818473547697,0.09342004,0.28125,0.13388292,0.11007757,0.08319256,-0.000812763887624146,0.015041951,0.25806451612903225,0.032669783,0.007911563,1.0,0.99208844,0.25,1.0,0.98659855,0.9673302,-0.000548122325076365,0.008895524
base-noprop__36eb6a2b312cae414c0f305a4fd633fb23cd8654__吐司菇__v0__c97ca202__c0.mp4,0.9928467273712158,0.9795758724212646,0.018616915,0.007455647,-0.001167655,-0.008623302,0.125,-0.0006043911,-0.008732241,-0.01978457,-0.00025973018925210954,0.004544336,0.6653544902801514,0.12506133,0.053084016,0.7256504,0.012335587292909622,0.6725664,0.21875,0.72600627,0.6566223,0.6005891,-7.995578550522582e-05,0.03352457,0.06451612903225806,0.0692237,0.02198416,0.99999994,0.9780158,0.21875,0.99999994,0.9622419,0.93077624,-0.0001480599149755502,0.01945443
exact-r1__b50d470f960d4825813995dc5d495f18601920dc__炸虾菇__v1119__bubble__a58b7a00__c0.mp4,0.9715732932090759,0.8628298044204712,0.0,-0.01867187,-0.011514783,0.0071570873,0.15625,0.032415092,0.011122868,-0.011514783,0.0005912956265497768,0.009478056,0.3654841482639313,0.31630588,0.09956187,0.5745585,0.0051817819476127625,0.47499663,0.125,0.57841897,0.376607,0.25825262,-0.0015161690572577048,0.09151265,0.1935483870967742,0.49310178,0.27247047,1.0,0.7275295,0.0625,1.0,0.6581452,0.5068982,-0.006841369661505255,0.13903578
base-props__11126af44460c58b95d533978e0cf55f002fe629__炸虾菇__v66__crown__135b2c59__c0.mp4,0.9920287132263184,0.9662016034126282,0.021361768,-0.018115819,-0.00045073032,0.017665088,0.15625,0.052664995,0.02009163,-0.021812499,0.0009069125061510595,0.018900206,0.6284652352333069,0.041513383,-0.035291553,0.62388706,0.010277384892106056,0.6591786,0.125,0.7136454,0.6485568,0.5823737,0.0017522646119692642,0.03421125,0.06451612903225806,0.046744525,0.023718178,0.9999998,0.97628164,0.15625,0.9999998,0.97672886,0.9532553,-0.0006402176845807572,0.011878285
exact-r2__94bc06d5bc92583f73830b10dc04994d67cef4b4__汉堡菇__v926__crown__b9235215__c0.mp4,0.9320904612541199,0.5947899222373962,0.033266515,-0.02354768,-0.014561534,0.008986145,0.125,0.083112925,-0.006622377,-0.04782805,0.0010981327878677245,0.029258454,0.3581284284591675,0.059927076,-0.14306861,0.310031,0.02129271626472473,0.4530996,0.125,0.45767272,0.35150602,0.25010392,0.005224401120347715,0.06451754,0.12903225806451613,0.52283096,0.20260578,0.99999994,0.79739416,0.125,0.99999994,0.8427111,0.477169,-0.00852160646834155,0.13982117
exact-r1__924031cbf126b245cf9afc8c24e5945a1e2524ab__粽子菇__v907__crown__f744010f__c0.mp4,0.9391341805458069,0.64992356300354,0.04689315,-0.012564808,0.03517446,0.047739267,0.125,0.08897279,0.037756175,-0.01171869,0.0002719173808732347,0.017517373,0.41659003496170044,0.12985894,-0.16522461,0.40219194,0.01918257400393486,0.56741655,0.1875,0.56968045,0.4543462,0.272333,0.004987882974604017,0.083585955,0.0967741935483871,0.45909065,0.19369555,0.9999999,0.80630434,0.0625,0.9999999,0.86510134,0.54090923,-0.008509903403321289,0.10590625
base-props__e011acdfa772be70a370c32cc68bd1d67b47e245__爆炸菇（爆炸后）__v877__scooter__becb1965__c0.mp4,0.9720759987831116,0.9094836711883545,0.005213201,-0.051475853,-0.010042787,0.041433066,0.21875,0.04582259,0.023354545,-0.015255988,0.0010316202777527995,0.0166593,0.31745409965515137,0.07136598,0.010247737,0.32038164,0.012269170954823494,0.3101339,0.15625,0.392043,0.34080863,0.24901566,0.0009546070755664305,0.03508862,0.25806451612903225,0.30856717,0.25271094,1.0,0.74728906,0.03125,1.0,0.7845087,0.69143283,-0.006530207502614689,0.08143356
generic__c3b08e101b5779ce9c44080f96c8fbe863833c5e__炸虾菇__v770__eyemask__e40dbc9b__c0.mp4,0.9782065153121948,0.9379891157150269,0.014194369,-0.03625989,-0.036075294,0.00018459558,0.1875,0.002907753,-0.02087741,-0.050269663,0.0005058470206701155,0.012278609,0.5001065731048584,0.044361204,-0.043993175,0.4787643,0.02309378981590271,0.5227575,0.15625,0.5227575,0.47922915,0.4344031,0.00048279015571316613,0.020022204,0.0,0.18247318,0.15948486,0.9999999,0.840515,0.09375,0.9999999,0.873112,0.8175267,-0.004837556165858782,0.0505427
base-noprop__04febc3ea3e866abdf75b3fab9b881e8f80a980a__汉堡菇__v0__ce7851e5__c0.mp4,0.9869659543037415,0.9461434483528137,0.036931336,-0.003753841,0.045668125,0.049421966,0.25,0.05446005,0.032926224,0.008736789,0.0001658594721922785,0.0132861445,0.6431479454040527,0.048140466,0.0127872825,0.6934439,0.007193572819232941,0.6806566,0.21875,0.70981187,0.67607415,0.6453034,0.0004423425868809116,0.015552583,0.06451612903225806,0.05417788,0.009341478,1.0,0.9906585,0.15625,1.0,0.9743166,0.9458221,-0.0008892836895855699,0.016462363
base-noprop__3f2b9963b32e8779b33756a182ccea735aad5b89__毒蘑菇__v0__72c317bd__c0.mp4,0.997572660446167,0.9884468913078308,0.0029645562,-0.009137593,-0.07626358,-0.06712598,0.09375,-0.059456028,-0.073140666,-0.07922813,0.00032693591266542537,0.0047895066,0.06008711829781532,0.0027720332,-0.009771565,-0.01867001,0.002461747732013464,-0.0088984445,0.09375,0.0027014706,-0.013053548,-0.021442043,0.00043004586073212126,0.005613091,0.0,0.032868385,0.017740011,0.9999999,0.98225987,0.1875,0.9999999,0.9900397,0.9671315,-0.0007489696800533807,0.007917836
generic__50ee01d3a21af2295c697ffe0dcc9d0e2bd3a001__汉堡菇__v299__crown__af1e681c__c0.mp4,0.993104100227356,0.9747792482376099,0.011157423,0.0013594627,-0.024795443,-0.026154906,0.25,-0.00589028,-0.025284776,-0.035952866,-0.0003283716891168505,0.0077046743,0.4354143738746643,0.0425961,0.036704063,0.4322958,0.026343990117311478,0.39559174,0.125,0.44619015,0.4101296,0.3896997,-0.0012401648226284107,0.015061753,0.0,0.05475551,0.030593157,1.0,0.96940684,0.125,1.0,0.9706657,0.9452445,-0.0011927461104133963,0.015963906
base-noprop__930af50238c37ebaf442e48b5cf1fdd56a6c5adb__粽子菇__v0__f5d08145__c0.mp4,0.9904717803001404,0.9723565578460693,0.017706335,0.017706335,0.13153267,0.113826334,0.15625,0.1562528,0.13524184,0.113826334,-0.0006752352112811282,0.011018805,0.5328542590141296,0.054315746,0.022798896,0.67074996,0.015163807198405266,0.64795107,0.15625,0.7163426,0.6680962,0.6164342,-0.0014165412973273675,0.024975557,0.0,0.03697163,0.013201356,1.0000001,0.98679876,0.28125,1.0000001,0.9784672,0.9630285,-6.305271229783346e-05,0.010944193
exact-r1__55c78bf255f3a7b815fa63ec2b487f670c474c05__汉堡菇__v544__scooter__f9fb3109__c0.mp4,0.9642783999443054,0.8832581639289856,0.026417974,-0.021147858,-0.024411138,-0.0032632798,0.125,0.0069571733,-0.020928614,-0.050829113,0.0013015419121864419,0.016067058,0.0855628103017807,0.028878968,-0.061006326,0.04963131,0.005430266726762056,0.110637635,0.1875,0.11699476,0.0646342,0.02075234,0.0026837232689266677,0.028188461,0.22580645161290322,0.26569963,0.26569963,1.0,0.7343004,0.25,1.0,0.89030504,0.7343004,-0.008502763147053463,0.08122338
exact-r1__c39c1f9a7737ec2bce1e203f09f772557f7229c4__爆炸菇（爆炸前）__v1223__coffee__4cdd0ec2__c0.mp4,0.9735628962516785,0.9250078797340393,0.014291465,-0.000667572,-0.0008185506,-0.00015097857,0.21875,0.0016193986,-0.008212788,-0.015110016,1.1008355733760673e-05,0.0050192405,0.2822449505329132,0.025216103,-0.025769651,0.2696268,0.011022839695215225,0.29539645,0.09375,0.31675923,0.27403218,0.2444107,0.0006812160638027207,0.018080072,0.0,0.12381339,0.08752996,1.0000001,0.91247016,0.25,1.0000001,0.9418161,0.8761867,-0.0033671448438747534,0.037230372
base-noprop__4d17fcfde00cb2ae6b544f6fb2233f9c5e1c98bb__毒蘑菇__v0__157f185e__c0.mp4,0.9937554001808167,0.9797812700271606,0.010799557,0.0059320927,-0.015871882,-0.021803975,0.15625,0.0058259964,-0.012472903,-0.02667144,-0.00034393385445966756,0.007353886,0.5077241659164429,0.0066028535,0.0025031865,0.48166618,0.010234575718641281,0.479163,0.28125,0.51816416,0.49525124,0.47506332,-0.00021955030601569252,0.013378346,0.0,0.029443622,0.023699343,1.0000002,0.9763009,0.09375,1.0000002,0.97984076,0.9705566,-0.00048540276953200714,0.007947883
exact-r2__37cf5b3121da345790097e2efc56911fb8dea3af__粽子菇__v364__flag__fb092b3e__c0.mp4,0.9923199415206909,0.9745261073112488,0.016468361,-0.0028429031,0.01772651,0.020569414,0.09375,0.04755485,0.019775908,0.0012581497,0.0004150490945647541,0.010964004,0.289624959230423,0.06152208,-0.067307085,0.28624785,0.006342518609017134,0.35355493,0.09375,0.41014564,0.30940086,0.22472577,0.004118502557911314,0.054801997,0.12903225806451613,0.10329461,0.07953662,1.0,0.9204634,0.25,1.0,0.9566664,0.8967054,-0.003640654532353536,0.036988594
base-noprop__b281dc2a1f8e99821ca80a015d7a15c12c8925f9__炸虾菇__v0__a2c78121__c0.mp4,0.9837574362754822,0.9514695405960083,0.008415282,0.0022759438,-0.026629746,-0.02890569,0.1875,-0.0067285895,-0.022425264,-0.035045028,0.00030879611886841036,0.008324583,0.3940785229206085,0.14723301,0.064582735,0.43395668,0.00574958510696888,0.36937395,0.21875,0.44185966,0.37165326,0.28672367,-0.002300969671862209,0.04544039,0.06451612903225806,0.20163584,0.061932325,1.0,0.9380677,0.25,1.0,0.92313266,0.79836416,-0.0038934712819864,0.06724345
generic__546296f7917ec182336f629d3d0c02436cb741ca__吐司菇__v315__coffee__948b91c9__c0.mp4,0.9992295503616333,0.9954553842544556,0.0026301062,2.419576e-05,-0.013326385,-0.013350581,0.1875,-0.013303565,-0.014453415,-0.015956491,1.391667966209205e-05,0.0007509592,0.012651070952415466,0.0020755231,-0.0013696849,-0.003655551,0.006919101811945438,-0.002285866,0.15625,0.005848272,-0.0018023439,-0.005731074,8.762987566800491e-05,0.0031808114,0.0,0.008334994,0.0049831867,0.9999999,0.9950167,0.15625,0.9999999,0.99549514,0.9916649,-0.00013486602919889038,0.0022591338
base-noprop__4cb113661e22673b72a3e13f60cc0f8202bd9de8__吐司菇__v0__e9ee2df5__c0.mp4,0.9781865477561951,0.9218946695327759,0.004261315,-0.008450866,-0.036308706,-0.02785784,0.25,-0.012860417,-0.02407049,-0.04057002,0.0005109128583211693,0.00812283,0.6538987159729004,0.028755963,-0.009713709,0.6118179,0.0059165675193071365,0.6215316,0.15625,0.6664125,0.6298282,0.58306193,0.00027166417311015297,0.019755708,0.0967741935483871,0.15354985,0.1048525,1.0000001,0.8951476,0.0625,1.0000001,0.9025718,0.84645027,-0.00269440099422181,0.04124909
generic__b166561176afda3a52cc9957753e6b2a097c6778__粽子菇__v708__flag__6c9c8153__c0.mp4,0.9974075555801392,0.9902326464653015,0.010141339,0.00391417,-0.03622801,-0.04014218,0.15625,-0.03022379,-0.037863344,-0.046369348,-0.00013744194658686247,0.0036615646,0.08064325153827667,0.005704537,-0.004673429,0.038484342,0.0014076046645641327,0.04315777,0.09375,0.051549453,0.042779908,0.032779805,-8.484735044369329e-05,0.0045202635,0.22580645161290322,0.016225338,0.0117281675,1.0000001,0.98827195,0.1875,1.0000001,0.9918618,0.9837748,-3.346293902442135e-06,0.004183796
exact-r1__eda6528f2e08aaadb4cc84f8c996eac073cc3a6a__汉堡菇__v1494__bubble__bd0adbc6__c0.mp4,0.9905379414558411,0.9811370372772217,0.011531606,0.007118866,0.015037879,0.0079190135,0.1875,0.0254592,0.01331533,0.003506273,-0.0003025725079683956,0.0053926473,0.26207059621810913,0.022901222,-0.05258371,0.24600445,0.004340801853686571,0.29858816,0.25,0.3058809,0.27538592,0.22310323,0.002067770773430204,0.023411075,0.1935483870967742,0.06663358,0.06414974,1.0,0.93585026,0.0625,1.0,0.95218444,0.9333664,-0.001261624783452276,0.015327231
base-props__068f87e6d8c098db1a68eaff2a959baa9dd07959__粽子菇__v24__coffee__cd2a73a3__c0.mp4,0.9923995137214661,0.974441409111023,0.005814679,0.0048401207,-0.016750963,-0.021591084,0.15625,-0.00093257055,-0.011454176,-0.022565642,-0.00018333618855513546,0.005708646,0.03135724738240242,0.001946019,-0.0042883977,0.012003651,0.0018318966031074524,0.016292049,0.15625,0.034153108,0.019903071,0.010057632,-8.784982620238611e-05,0.0061462237,0.41935483870967744,0.06049478,0.043080688,1.0000001,0.95691943,0.0625,1.0000001,0.9589838,0.93950534,-0.0006823796025119201,0.015223706
exact-r2__46fdb8adba853657fade52d259f8ee4cb1b28dde__爆炸菇（爆炸后）__v451__glasses__c87c68d3__c0.mp4,0.966323971748352,0.930155336856842,0.01509626,-0.01578498,-0.020843381,-0.0050584003,0.21875,0.014420427,-0.010162159,-0.03593964,0.0011314891197321286,0.014157742,0.0372789166867733,0.016875722,-0.054979466,0.0063060448,0.003677195403724909,0.06128551,0.15625,0.07923714,0.027116757,-0.010569677,0.0022307612003005435,0.024994416,0.2903225806451613,0.21321368,0.19948292,1.0,0.8005171,0.125,1.0,0.85637355,0.7867863,-0.005401236275511378,0.055592056
base-noprop__c884f9c5b1342e1e182de98d0015811298454d88__炸虾菇__v0__189e57f5__c0.mp4,0.9902194142341614,0.8888997435569763,0.0,-0.026140273,-0.021922171,0.0042181015,0.28125,0.0074266195,-0.005476469,-0.021922171,0.0010335171961190059,0.010749239,0.5980759859085083,0.01891315,-0.12620085,0.5302648,0.021257327869534492,0.65646565,0.25,0.6780264,0.5925995,0.51135164,0.005895954138897043,0.06150852,0.0,0.13094664,0.108762145,1.0000001,0.891238,0.21875,1.0000001,0.93041456,0.8690535,-0.005259838588863495,0.054258194
base-props__567f0abcb0cf6a5bcee6cad1571c9b7164cd9790__蘑菇力__v327__eyemask__70ecb658__c0.mp4,0.9920547008514404,0.977065920829773,0.013562664,-0.024689138,-0.020320684,0.004368454,0.15625,0.0066637397,-0.01401999,-0.033883348,0.0007464339126371214,0.011454225,0.27086004614830017,0.082037345,0.007127583,0.29181078,0.012964591383934021,0.2846832,0.25,0.31095243,0.25684005,0.20977344,0.0008910174380518136,0.028071031,0.0,0.05872631,0.057738423,1.0,0.9422616,0.0625,1.0,0.9600045,0.9412737,-0.0014440347918492052,0.017174209
exact-r1__cf74c350c79d0b0215dc7dda7d44e9eb626b6204__蘑菇力__v1289__bubble__ed3d7cd2__c0.mp4,0.9953493475914001,0.9864286780357361,0.0043599755,-0.0038960427,-0.04168819,-0.037792146,0.09375,-0.03255084,-0.039790045,-0.046048164,0.00011286469138175463,0.003066731,0.17686733603477478,0.009584591,-0.00039590895,0.13629122,0.0049901679158210754,0.13668713,0.21875,0.15463042,0.1370773,0.12670663,-6.652708080681547e-05,0.0064914254,0.12903225806451613,0.04242772,0.024981141,1.0,0.97501886,0.15625,1.0,0.9820448,0.9575723,-0.0006184329188638962,0.010205411
base-noprop__4de2aa1e433a559a98b48c7eccf7684f044f0cc9__毒蘑菇__v0__41b5cc15__c0.mp4,0.9772645235061646,0.9124536514282227,0.03399214,0.012687355,0.007355988,-0.0053313673,0.125,0.034287035,0.004316399,-0.026636153,-0.0008154077963395548,0.018268986,0.46014392375946045,0.250872,0.024029821,0.5211488,0.005334276705980301,0.49711898,0.21875,0.54539096,0.4644603,0.2702768,-0.0038071217239339875,0.07411822,0.03225806451612903,0.22148699,0.075081885,0.9999999,0.924918,0.21875,0.9999999,0.9137639,0.7785129,-0.0042747467581477384,0.059644338
base-noprop__691bb9a71d598e287cbef46044bd6aef8fa79960__粽子菇__v0__b0bc1b99__c0.mp4,0.9892627596855164,0.9286351203918457,0.0065211654,-0.05700952,0.038775206,0.095784724,0.375,0.11397481,0.07308231,0.03225404,0.002721216491371656,0.029775064,0.48850515484809875,0.001149714,-0.33494085,0.3745584,0.011303323321044445,0.70949924,0.40625,0.71694875,0.56158745,0.37340868,0.014440123898542528,0.14929684,0.0,0.40105128,0.36448753,1.0000002,0.6355127,0.1875,1.0000002,0.7921294,0.59894896,-0.017475657208748902,0.18127416
generic__4cb113661e22673b72a3e13f60cc0f8202bd9de8__爆炸菇（爆炸前）__v278__crown__ebb8e940__c0.mp4,0.9780231714248657,0.8980598449707031,0.027385443,0.01723978,-0.07728243,-0.09452221,0.1875,-0.057293653,-0.080946065,-0.10466787,0.00010161358000071344,0.011466154,0.5386594533920288,0.066010654,-0.0055546463,0.45808715,0.004001716151833534,0.4636418,0.1875,0.50834584,0.45771334,0.3920765,-0.0005876538056956602,0.03023352,0.16129032258064516,0.17877078,0.07899785,1.0000001,0.92100227,0.1875,1.0000001,0.9083478,0.82122934,-0.004062192530925639,0.051699247
generic__dad4cc0c224921ba2b3e9a82d69f6789dfd1c559__汉堡菇__v847__bubble__069a15c5__c0.mp4,0.9975723028182983,0.9904951453208923,0.0,-0.002989769,-0.009401858,-0.006412089,0.25,0.005306542,-0.0015283618,-0.009401858,9.823999097270355e-05,0.003766734,0.3008565306663513,0.05375895,0.020671427,0.32462382,0.007668373174965382,0.3039524,0.21875,0.3298331,0.29932815,0.27086487,0.0005478093952290191,0.016196942,0.0,0.025502086,0.00546211,1.0,0.9945379,0.1875,1.0,0.9869243,0.9744979,0.00012627576103661574,0.0067284834
base-noprop__9ff16bd9837162a31625505a37953b6d7b6f8bcd__爆炸菇（爆炸后）__v0__6c081db1__c0.mp4,0.996670663356781,0.98667311668396,0.019637972,0.010423988,0.01699254,0.006568551,0.1875,0.01699254,0.008331251,-0.002645433,-0.0005084320416679474,0.0056687114,0.15492378175258636,0.056547135,0.023002863,0.1709139,0.03584297001361847,0.14791104,0.125,0.18616888,0.16325504,0.11436677,-0.0015267334479696542,0.018282035,0.0,0.027836204,0.012270927,1.0,0.9877291,0.1875,1.0,0.987683,0.9721638,-0.0005907647071345737,0.0066316715
base-noprop__50ee01d3a21af2295c697ffe0dcc9d0e2bd3a001__毒蘑菇__v0__75b7cf35__c0.mp4,0.9963898658752441,0.984731912612915,0.007515162,0.0038371384,-0.01624903,-0.02008617,0.1875,-0.012263626,-0.018561093,-0.023764193,2.7199196588258457e-05,0.003073265,0.38041621446609497,0.046817362,0.037444413,0.3582847,0.009822233580052853,0.3208403,0.21875,0.40103132,0.36185515,0.31146735,-0.0017569500821863755,0.027725626,0.0,0.025289297,0.021353364,1.0,0.97864664,0.125,1.0,0.9843404,0.9747107,-0.0006889489061496607,0.007023246
base-props__d424d1f21129cb4f5e1724780bc7368fa90c14e9__炸虾菇__v813__scooter__d1ace2f7__c0.mp4,0.9969909191131592,0.9930408000946045,0.009810992,-0.001956366,-0.029364847,-0.02740848,0.21875,-0.023324981,-0.031030051,-0.03917584,0.00020635718496139356,0.0045983098,0.1576838344335556,0.013301395,-0.014607273,0.11807395,0.01414671540260315,0.13268122,0.125,0.14568609,0.12665378,0.10477255,0.0006574640361881719,0.010591874,0.0,0.015362918,0.007634878,1.0000002,0.99236536,0.125,1.0000002,0.9900051,0.9846373,-2.1236164828510807e-05,0.0029682738
exact-r2__5c4b08b050f4083c0288f844c4f063b4c7586eb9__炸虾菇__v582__coffee__677017ce__c0.mp4,0.995277464389801,0.9813463687896729,0.005237475,-0.0019387715,-0.059099436,-0.057160664,0.125,-0.05134132,-0.058166094,-0.06433691,-4.900672235403452e-05,0.0027676616,0.025920405983924866,0.005796261,-0.00033616275,-0.032264203,0.015530770644545555,-0.03192804,0.21875,-0.025919942,-0.032245692,-0.038060464,-4.454269012452743e-05,0.002787814,0.0,0.021594524,0.0124335885,1.0000001,0.98756653,0.28125,1.0000001,0.98900926,0.9784056,-0.0005023337114066823,0.006524208
exact-r1__474f385571ae5a110c7956cc929fee320bb370da__爆炸菇（爆炸后）__v454__glasses__cfb81219__c0.mp4,0.9677169322967529,0.7614564299583435,0.05780995,0.04172969,0.032612294,-0.009117395,0.25,0.04964912,0.01388191,-0.025197655,-0.002118464979913925,0.024379887,0.3318403363227844,0.08661902,0.057837903,0.3764816,0.00525255873799324,0.3186437,0.1875,0.4157445,0.34572223,0.28986257,-0.002652173151761901,0.033904307,0.12903225806451613,0.28391516,0.22788906,1.0000001,0.77211106,0.28125,1.0000001,0.85370076,0.71608496,-0.008339071619021206,0.089808226
base-noprop__454fa8dcb586fe5bba7dc4c8fc5beac333fb8f52__蘑菇力__v0__b12715e0__c0.mp4,0.9836957454681396,0.9251962304115295,0.01928091,0.01928091,0.021928549,0.0026476383,0.15625,0.031484604,0.022851992,0.0026476383,-0.0004635132914764085,0.007252214,0.5441434383392334,0.0524776,0.006152928,0.5789114,0.017383340746164322,0.5727585,0.15625,0.6095325,0.56699544,0.5264338,-0.0006509300681852453,0.019736914,0.0,0.106684506,0.04822105,1.0,0.95177895,0.09375,1.0,0.94711685,0.8933155,-0.0014775424999050875,0.020135269
generic__558e28ebbd5a1e6d7bade4cd30fc31f3ed07c04a__蘑菇力__v322__eyemask__1cc0cdde__c0.mp4,0.9826170802116394,0.9628133773803711,0.004288435,-0.002744168,-0.079793096,-0.07704893,0.21875,-0.062388733,-0.07293193,-0.08408153,7.91634293682747e-05,0.006107307,0.21702684462070465,0.007314533,-0.03770712,0.124924615,0.008214123547077179,0.16263174,0.1875,0.17783651,0.14409491,0.11761008,0.0005157410803515921,0.014881902,0.0,0.117046475,0.06855631,0.9999999,0.9314436,0.1875,0.9999999,0.9416537,0.8829534,-0.0012879207664745625,0.026203165
base-noprop__07c58fa6b177896d1bf3bafc1798b4388f51e9a6__吐司菇__v0__249899b6__c0.mp4,0.9883532524108887,0.9772746562957764,0.006760299,-0.0058505014,-0.020264238,-0.014413737,0.25,-0.011877149,-0.018067343,-0.027024537,0.0002023778648233129,0.0041285753,0.14895300567150116,0.013332941,0.013332941,0.13325393,0.0020008832216262817,0.11992099,0.21875,0.14244188,0.13088566,0.11992099,-0.0002810605159821383,0.005383388,0.12903225806451613,0.03263122,0.02291584,1.0,0.97708416,0.15625,1.0,0.98045146,0.9673688,-0.0004985749153447483,0.0074945656
exact-r1__929b65b28d7fc5f68d6f799d9d758150e4b1155d__爆炸菇（爆炸前）__v914__flag__3302281d__c0.mp4,0.9953027963638306,0.9900243282318115,0.007538885,-0.00047843158,-0.01483728,-0.014358848,0.15625,-0.012823045,-0.016004313,-0.022376165,2.8283084002582312e-05,0.002063931,0.26884013414382935,0.016328275,-0.047670558,0.22954606,0.008433894254267216,0.2772166,0.15625,0.29667374,0.2528358,0.21321778,0.0018021686308501074,0.022183198,0.0,0.03996861,0.032529116,0.9999999,0.96747077,0.21875,0.9999999,0.9813088,0.9600313,-0.0011746768137751108,0.011811044
