rel,style,group,s_top1_fg_max,s_top1_fg_p75,s_top1_fg_mean,s_top1_all_max,s_top1_all_p75,s_top1_all_mean,s_top5_fg_max,s_top5_fg_p75,s_top5_fg_mean,s_top5_all_max,s_top5_all_p75,s_top5_all_mean,s_hist_max,s_hist_p75,s_hist_mean
基础款/6051.mp4,基础款,bad,0.4393988847732544,0.4323052167892456,0.4100036658346653,0.5088065266609192,0.4957362487912178,0.476929796859622,0.37583550810813904,0.3684054911136627,0.3572106286883354,0.44784367084503174,0.44148075580596924,0.42965585924685,0.478605858361142,0.44831294030404156,0.4280349813969545
基础款/6106.mp4,基础款,bad,0.4540317952632904,0.4259861558675766,0.41897146962583065,0.4887346625328064,0.484200619161129,0.46954563818871975,0.3935275673866272,0.3832515552639961,0.3747324217110872,0.44023582339286804,0.4352542534470558,0.42504254914820194,0.4441379310344827,0.34170914542728636,0.32325213995566315
冰晶款/6133.mp4,冰晶款,bad,0.490814208984375,0.4482116773724556,0.4335965048521757,0.4767892062664032,0.4539010301232338,0.4493364617228508,0.4149518609046936,0.39447490870952606,0.3781687170267105,0.42574894428253174,0.4120384603738785,0.4087717365473509,0.47299762817004193,0.424347117628925,0.40713372241082524
星月款/6164.mp4,星月款,bad,0.4969346821308136,0.4410247802734375,0.42654758132994175,0.5025809407234192,0.488150455057621,0.48307691514492035,0.4006847143173218,0.3888055756688118,0.36939739249646664,0.4319098889827728,0.42367105185985565,0.42201076075434685,0.546175188267935,0.4854679802955665,0.4748811725773676
基础款/6173.mp4,基础款,bad,0.4682074785232544,0.443332239985466,0.4320587180554867,0.4648960530757904,0.4461277648806572,0.43593052588403225,0.39574134349823,0.38309644162654877,0.3704267591238022,0.3930448591709137,0.38971395790576935,0.38181304931640625,0.44971264367816094,0.44430489496630987,0.43724968609499676
基础款/6194.mp4,基础款,bad,0.6639811396598816,0.6467691957950592,0.639692522585392,0.6602085828781128,0.6576625406742096,0.653923038393259,0.5584309697151184,0.5352836102247238,0.5243900194764137,0.6235387325286865,0.617695540189743,0.6159041859209538,0.5464655172413794,0.4994528642936596,0.49829571261839756
基础款/6228.mp4,基础款,bad,0.5140244960784912,0.4250662699341774,0.4027897622436285,0.5014473795890808,0.4725516065955162,0.45941162109375,0.4096624255180359,0.3965013325214386,0.36270622164011,0.4545539319515228,0.4271796867251396,0.41974281147122383,0.5707491082045184,0.5034349491920707,0.44557080974200003
基础款/6243.mp4,基础款,bad,0.5823974609375,0.5586445927619934,0.5207985732704401,0.5725446343421936,0.5487583726644516,0.5458908043801785,0.559155285358429,0.5330810546875,0.48907304741442204,0.5448895692825317,0.517145499587059,0.5085893496870995,0.5584651283380866,0.552415521562527,0.45610119978900876
基础款/6252.mp4,基础款,bad,0.4794379472732544,0.4580078125,0.4465066809207201,0.4925014078617096,0.4730442613363266,0.46403939463198185,0.43017578125,0.4219999834895134,0.4018468428403139,0.4567511975765228,0.4291265085339546,0.42196744680404663,0.5755053507728893,0.5462924910587065,0.45740477139248764
基础款/6287.mp4,基础款,bad,0.5167914628982544,0.4625922217965126,0.439777921885252,0.5508161187171936,0.4818028137087822,0.4691216628998518,0.4874361455440521,0.3764241486787796,0.3603375069797039,0.5266472101211548,0.392230749130249,0.3968618046492338,0.5801277139208173,0.3702653374020252,0.35835480644862217
基础款/6297.mp4,基础款,bad,0.5507115125656128,0.5320696234703064,0.5231255143880844,0.5595179796218872,0.5479038655757904,0.5342777743935585,0.5129055380821228,0.4998485967516899,0.4913885612040758,0.5223101377487183,0.5147427022457123,0.5072465818375349,0.4413793103448276,0.40183115338882286,0.3765455030368694
基础款/6305.mp4,基础款,bad,0.4433051347732544,0.4303656667470932,0.4226677790284157,0.4726039469242096,0.4630214050412178,0.4505255576223135,0.4023968279361725,0.39331597089767456,0.3791643716394901,0.44056251645088196,0.4335147589445114,0.4140016846358776,0.49520300333704115,0.46834829103043785,0.39719058892622794
星月款/6313.mp4,星月款,bad,0.43463134765625,0.4241943359375,0.4195589330047369,0.4671107828617096,0.4559587761759758,0.45224980264902115,0.4041041433811188,0.39357075840234756,0.391948563978076,0.42443129420280457,0.41216862201690674,0.4111747741699219,0.5084606237995061,0.48711633615895056,0.4653993599484998
基础款/6335.mp4,基础款,bad,0.6136474609375,0.5448085218667984,0.5103874821215868,0.6058872938156128,0.556793212890625,0.5525294691324234,0.5777154564857483,0.511148601770401,0.46448306925594807,0.5760641694068909,0.5236277878284454,0.513606358319521,0.8996262536635207,0.700617508684952,0.6243042641540255
基础款/6353.mp4,基础款,bad,0.5198974609375,0.4907379150390625,0.48633166775107384,0.5235770344734192,0.4930463507771492,0.4902714341878891,0.4690692722797394,0.4206453710794449,0.4135720767080784,0.46985939145088196,0.4459722191095352,0.4423682242631912,0.38067556260184077,0.3415891260718847,0.3236926495885145
基础款/6376.mp4,基础款,bad,0.5236274003982544,0.5127656757831573,0.5020492151379585,0.5397425889968872,0.5372358113527298,0.533344816416502,0.4666646420955658,0.4495850130915642,0.4330234695225954,0.508430004119873,0.5056017637252808,0.5015086010098457,0.36449281990304583,0.35374554102259215,0.34202901573723077
基础款/6398.mp4,基础款,bad,0.5,0.4681025892496109,0.44677543453872204,0.5469796061515808,0.4985177144408226,0.48693302273750305,0.42922425270080566,0.410020612180233,0.3933962322771549,0.5069580078125,0.45619649440050125,0.4465495813637972,0.5652318668252081,0.4117104542966612,0.39330922838300997
冰晶款/6409.mp4,冰晶款,bad,0.5517171025276184,0.4105767235159874,0.39787292666733265,0.5358014702796936,0.4178815484046936,0.41376386024057865,0.5142252445220947,0.34523653984069824,0.33858000487089157,0.4826875627040863,0.36195822805166245,0.3624292239546776,0.6501149425287356,0.5360229314623085,0.5306022703104147
基础款/6430.mp4,基础款,bad,0.5772530436515808,0.5682460367679596,0.5662078820168972,0.5876813530921936,0.5645185261964798,0.563625879585743,0.561767578125,0.5528762489557266,0.5509825013577938,0.5557825565338135,0.544652596116066,0.5429750382900238,0.5706521739130435,0.5483742503748126,0.535367082083958
基础款/6440.mp4,基础款,bad,0.5593668818473816,0.424041748046875,0.4366491436958313,0.5486711859703064,0.4840393140912056,0.4772567767649889,0.5295882821083069,0.3749317526817322,0.39330891892313957,0.5132661461830139,0.43424537777900696,0.4390792828053236,0.6087990487514863,0.474792979854159,0.4490167575908498
基础款/6468.mp4,基础款,bad,0.470611572265625,0.4337836354970932,0.42024654895067215,0.5247977375984192,0.4588100016117096,0.4586486853659153,0.4161120057106018,0.36545512825250626,0.3614382687956095,0.4676549434661865,0.4050328955054283,0.4087333660572767,0.6188651705893085,0.4108210180623974,0.3846986674971217
基础款/6480.mp4,基础款,bad,0.6247287392616272,0.4976719543337822,0.4816423710435629,0.6184954047203064,0.6009564995765686,0.5789495259523392,0.5985850691795349,0.4206191897392273,0.4102156423032284,0.5918399691581726,0.5452315360307693,0.5329391285777092,0.9620946350646017,0.4782320050639016,0.4768580518635305
基础款/6504.mp4,基础款,bad,0.5821533203125,0.5754013061523438,0.5149555206298828,0.5763462781906128,0.5682024210691452,0.5371409859508276,0.558880627155304,0.5542184859514236,0.4777624327689409,0.5479377508163452,0.5439982861280441,0.4964613076299429,0.5301890989988878,0.3841202475685234,0.3883151373677305
基础款/6518.mp4,基础款,bad,0.448028564453125,0.4310389906167984,0.41283498518168926,0.4681919515132904,0.4513767659664154,0.4430749025195837,0.3761075735092163,0.35135211795568466,0.3456248175352812,0.4297736585140228,0.40719783306121826,0.4028327018022537,0.45730391509226226,0.40593415576694414,0.379775356879281
基础款/6541.mp4,基础款,bad,0.6285289525985718,0.6256484985351562,0.624052170664072,0.6372767686843872,0.6313738226890564,0.62776293233037,0.610520601272583,0.6089587062597275,0.6058059073984623,0.6182681918144226,0.6125308573246002,0.6076072230935097,0.7244085019390916,0.6428996730720868,0.6083547031721248
基础款/6553.mp4,基础款,bad,0.5154918432235718,0.5110584646463394,0.5069316532462835,0.5449916124343872,0.5330461859703064,0.5274832658469677,0.48230433464050293,0.47476988285779953,0.4732889272272587,0.48779296875,0.48304031044244766,0.479798037558794,0.464257360809085,0.4368126747437093,0.42079752165959067
基础款/6565.mp4,基础款,bad,0.48065185546875,0.4633941650390625,0.45559111051261425,0.5042201280593872,0.500776007771492,0.49175044149160385,0.4356166422367096,0.4224287122488022,0.408966314047575,0.46040254831314087,0.4533395320177078,0.4501529075205326,0.515469863634491,0.48912049911424216,0.41125697702996233
基础款/6582.mp4,基础款,bad,0.5631510615348816,0.5585530698299408,0.5495732612907887,0.6036551594734192,0.5923462063074112,0.5873609334230423,0.5280817151069641,0.522323951125145,0.5114685818552971,0.5581808686256409,0.5559010058641434,0.5517364889383316,0.5031104519424875,0.485799035965888,0.4704415872213066
