stem,det_rate,area_mean,area_cv,area_max_ratio,c_cons_min,c_cons_bot3,c_cons_mean,c_cons_std,c_self_min,c_self_std,c_first_last
2a7b9265becbfb18214217582436729f,1.0,0.058859892189502716,0.05349597707390785,1.1816712617874146,0.9491482973098755,0.9584686160087585,0.9820938110351562,0.013633592054247856,0.9637805223464966,0.007734965533018112,0.9417940378189087
b2c8538be2a53dcbacac0e086148f7c8,1.0,0.12435686588287354,0.8356848359107971,6.227641582489014,0.6909992098808289,0.7183830142021179,0.9079885482788086,0.11211378127336502,0.8046177625656128,0.06269088387489319,0.9832446575164795
935883494d7922c3f7fb3d3aa1a976cd,1.0,0.16243824362754822,0.19761569797992706,2.262782573699951,0.9318931102752686,0.9478726387023926,0.9811739325523376,0.018955251201987267,0.9270764589309692,0.018150774762034416,0.8984953165054321
03b3ee6e81950da86c455e6736139cc0,1.0,0.0680358037352562,0.09057009965181351,1.2511669397354126,0.6737281084060669,0.6775012016296387,0.8783758282661438,0.13413722813129425,0.809785008430481,0.04878704994916916,0.6211879253387451
79a7dbf04c21d0b32d0f5dc81b6f7bf2,1.0,0.017750166356563568,0.017901170998811722,1.0711617469787598,0.9394456148147583,0.9529721140861511,0.9789361357688904,0.016094442456960678,0.9609061479568481,0.009175735525786877,0.9588730335235596
25a1581dd2b21dadf9cfce62fe865ff6,1.0,0.10961136221885681,0.5922204852104187,3.6709561347961426,0.824519693851471,0.8504570126533508,0.9486924409866333,0.054030220955610275,0.931841254234314,0.00952756218612194,0.9417323470115662
92565a4b9f01cc1d653983d32283c5aa,1.0,0.06157740205526352,0.7470525503158569,4.494316577911377,0.73967045545578,0.8137211203575134,0.9514642953872681,0.08338379114866257,0.8214429616928101,0.05430743470788002,0.9581896066665649
7f8a4c152eb0dde567fcc2fcc90c60a0,1.0,0.04472129046916962,0.02467230148613453,1.0959547758102417,0.9597567319869995,0.9681413173675537,0.9852674603462219,0.00989463645964861,0.9648921489715576,0.00681240763515234,0.9567288160324097
aad901b910ff4fe4f04636f9be4f6372,1.0,0.09163415431976318,0.24799275398254395,2.0981180667877197,0.9116687178611755,0.9153240323066711,0.9540855288505554,0.028294436633586884,0.9039461612701416,0.02081442065536976,0.8758183717727661
ff91f5eb0336eaf9a75c9a6f5c93ea41,1.0,0.16697858273983002,0.024995414540171623,1.1002779006958008,0.9784954786300659,0.9814607501029968,0.9901943206787109,0.00571338040754199,0.9712339043617249,0.005899774841964245,0.9584697484970093
179793aaeade414668482909f0296872,1.0,0.06213861703872681,0.10804281383752823,1.3672610521316528,0.9563037753105164,0.9656043648719788,0.9809978008270264,0.010290106758475304,0.9529826045036316,0.009229715913534164,0.9225414991378784
a0acf9b009b13a2ecb3abd762787c569,1.0,0.07877242565155029,0.06109905615448952,1.2011734247207642,0.9509739875793457,0.9646692872047424,0.9796213507652283,0.010262384079396725,0.971608579158783,0.006153917405754328,0.9451534152030945
4e327e46cd4abd7e2bfad16e10a99d48,1.0,0.09859834611415863,0.022333461791276932,1.1017760038375854,0.9613585472106934,0.968507707118988,0.9828649163246155,0.008911100216209888,0.9743255972862244,0.00398071575909853,0.9385594725608826
78d473d0d4d7db114e300eef12bc9733,1.0,0.039031971246004105,0.3196506202220917,2.5429089069366455,0.6413034200668335,0.6695311069488525,0.8650992512702942,0.13276639580726624,0.8418587446212769,0.03401145711541176,0.8614358901977539
9cb40f60787d1f0cc12def89424ecc54,1.0,0.06074504554271698,0.10499605536460876,1.4537476301193237,0.974929690361023,0.9761967062950134,0.9853090047836304,0.007231516297906637,0.9796706438064575,0.003949763718992472,0.9669994711875916
1db06f44605e298583d31a3cc514e137,1.0,0.11066703498363495,0.37771934270858765,2.222705602645874,0.8136897683143616,0.9239938259124756,0.9808271527290344,0.04518023505806923,0.9181470274925232,0.009784153662621975,0.7820390462875366
b356a0297a22d75b03758feb21632fce,1.0,0.10272710025310516,0.020012587308883667,1.0597842931747437,0.976227879524231,0.9795052409172058,0.9882335066795349,0.005481738597154617,0.9821538925170898,0.003975725267082453,0.9760187864303589
e8fcd8b55e048ecc4cf352c3fc1b12cb,1.0,0.10646720230579376,0.06637643277645111,1.1967028379440308,0.7470978498458862,0.7586398124694824,0.901470422744751,0.0967254489660263,0.8475321531295776,0.047262370586395264,0.9452448487281799
fb080a1830ccdc05574083aa743be41f,1.0,0.18397118151187897,0.0028934527654200792,1.0109050273895264,0.9790904521942139,0.9820778965950012,0.9932227730751038,0.006395374890416861,0.9852036237716675,0.004155477974563837,0.9755752086639404
65dde24b368432a5ce9032e2d9db7d13,1.0,0.06916247308254242,0.3498706519603729,2.712510585784912,0.6803587675094604,0.7587018013000488,0.9393756985664368,0.09766421467065811,0.7377702593803406,0.06436098366975784,0.8847304582595825
92eacd50c726621fc393adbbf886ed8d,1.0,0.046805545687675476,0.02018142119050026,1.061275839805603,0.9665683507919312,0.9716213345527649,0.9841335415840149,0.008263775147497654,0.9703836441040039,0.0061690714210271835,0.9606204032897949
8543884467414b931915e05d92c125b3,1.0,0.09079460799694061,0.15191245079040527,1.5954142808914185,0.9108127355575562,0.9326865077018738,0.974326491355896,0.023102030158042908,0.8951295614242554,0.023117950186133385,0.8749138116836548
a2036acc90d4545d6e9b71591a4ef1b9,1.0,0.09983312338590622,0.13053719699382782,1.5836268663406372,0.9584119915962219,0.9594159126281738,0.9793646335601807,0.012357757426798344,0.9299729466438293,0.016908833757042885,0.897969126701355
06f607c71536687011921fba49accef1,1.0,0.017075292766094208,0.170289546251297,1.8413360118865967,0.9624623656272888,0.9676201343536377,0.9825398921966553,0.009839608334004879,0.969925045967102,0.0061747413128614426,0.939049243927002
