rel,style,group,s_top1_fg_max,s_top1_fg_p75,s_top1_fg_mean,s_top1_all_max,s_top1_all_p75,s_top1_all_mean,s_top5_fg_max,s_top5_fg_p75,s_top5_fg_mean,s_top5_all_max,s_top5_all_p75,s_top5_all_mean,s_hist_max,s_hist_p75,s_hist_mean
森林款/5989.mp4,森林款,bad,0.720733642578125,0.7103347778320312,0.7059822082519531,0.7206856608390808,0.7119140475988388,0.7089658491313457,0.6866127848625183,0.6811301559209824,0.6760692112147808,0.7027444243431091,0.6907967925071716,0.6898280866444111,0.7561576354679803,0.6516476983183285,0.6436693137421438
森林款/6706.mp4,森林款,bad,0.7254638671875,0.721869558095932,0.7184149399399757,0.7289690375328064,0.7244110256433487,0.7202017642557621,0.6910310983657837,0.6861743479967117,0.6831506825983524,0.6966391205787659,0.6932857632637024,0.6880219392478466,0.5543766578249336,0.5332250983261685,0.52463097742527
森林款/6853.mp4,森林款,bad,0.6805245280265808,0.656366616487503,0.6528140418231487,0.7140067219734192,0.7070879489183426,0.6813899464905262,0.624755859375,0.612446665763855,0.6074617132544518,0.672187328338623,0.6657499372959137,0.6436215490102768,0.8071519795657727,0.6665141467727675,0.6485642709780641
潜水款/6296.mp4,潜水款,eval_good,0.7846950888633728,0.7805730998516083,0.7736173085868359,0.7822701334953308,0.7760271281003952,0.7741612046957016,0.7723274827003479,0.7627964317798615,0.7521173544228077,0.7667667269706726,0.7559976130723953,0.7533748783171177,0.9868177799212281,0.9356755292387476,0.8822508192941029
潜水款/6512.mp4,潜水款,eval_good,0.7947474718093872,0.7805481106042862,0.7097173444926739,0.7901872992515564,0.7767115980386734,0.7120671942830086,0.7813683748245239,0.7694794535636902,0.6745843850076199,0.7708381414413452,0.7593612670898438,0.6788996495306492,1.1637931034482758,1.083052223888056,0.7533328323067074
潜水款/6719.mp4,潜水款,eval_good,0.7215052843093872,0.7014149129390717,0.6903313286602497,0.759521484375,0.73193359375,0.7173723541200161,0.6649354696273804,0.6437398344278336,0.6331667527556419,0.730827808380127,0.709527388215065,0.691058661788702,0.46549169859514683,0.41986590038314175,0.41085625495954814
潜水款/6789.mp4,潜水款,eval_good,0.700286865234375,0.6814422607421875,0.6637453362345695,0.7059500813484192,0.6885506957769394,0.6847795732319355,0.639886736869812,0.628705695271492,0.6171104274690151,0.6681195497512817,0.6574662178754807,0.6523792035877705,0.5984938565200157,0.5546011477020111,0.5073895619240189
潜水款/6838.mp4,潜水款,eval_good,0.662353515625,0.5946720689535141,0.5592395253479481,0.6832798719406128,0.6632341891527176,0.6614249125123024,0.5896742343902588,0.5509172677993774,0.4901189599186182,0.6500818729400635,0.616932600736618,0.6058062352240086,0.31208395802098954,0.30137931034482757,0.2876150813482148
潜水款/6916.mp4,潜水款,eval_good,0.6812569499015808,0.67486572265625,0.6643194481730461,0.6928362250328064,0.6737191379070282,0.6684951782226562,0.6578822731971741,0.6376300752162933,0.6321975663304329,0.6588349938392639,0.6470776498317719,0.6426988393068314,0.8196040868454662,0.5376245210727969,0.5054195311532268
潜水款/6935.mp4,潜水款,eval_good,0.6330217719078064,0.61029052734375,0.5842508599162102,0.6374163031578064,0.611271470785141,0.597286768257618,0.60107421875,0.558286115527153,0.5301670078188181,0.5975736975669861,0.5686277747154236,0.5576968528330326,0.6564495530012772,0.5196878727913211,0.5118961198004004
潜水款/6938.mp4,潜水款,eval_good,0.6213650107383728,0.6014938354492188,0.5839895531535149,0.6534598469734192,0.628400519490242,0.6253869161009789,0.5741753578186035,0.5359468162059784,0.5247658733278513,0.6167710423469543,0.5957839041948318,0.5875888094305992,0.5533976306865724,0.3821508785836966,0.3744077355710972
潜水款/6955.mp4,潜水款,eval_good,0.7771708369255066,0.7666473537683487,0.7509538866579533,0.7886090874671936,0.7791748046875,0.7701682969927788,0.7483634352684021,0.7200291305780411,0.710329819470644,0.7549169063568115,0.7478525638580322,0.7370645925402641,0.7213219462030402,0.514732713008575,0.49402046635260743
潜水款/7036.mp4,潜水款,eval_good,0.6398228406906128,0.6172010749578476,0.6099994294345379,0.6767229437828064,0.6358075588941574,0.6294119656085968,0.5881569385528564,0.5721241235733032,0.5648279041051865,0.6381117701530457,0.5987638533115387,0.5906266644597054,1.007496251874063,0.41938168846611174,0.4382622408349739
潜水款/6109.mp4,潜水款,eval_good,0.69586181640625,0.6861724853515625,0.6699594743549824,0.6913539171218872,0.6779523491859436,0.6728308573365211,0.667724609375,0.6428535431623459,0.6211003325879574,0.6518375277519226,0.6324579566717148,0.6298042759299278,0.6334610472541508,0.566609415598714,0.504162703131193
潜水款/6193.mp4,潜水款,eval_good,0.684417724609375,0.6441007405519485,0.6066324785351753,0.7282540202140808,0.7089102864265442,0.6929179579019547,0.5968925356864929,0.5773206055164337,0.5425050985068083,0.621039867401123,0.6127166897058487,0.6012968234717846,0.7744024812990329,0.6758876117496807,0.5984462741064415
潜水款/6226.mp4,潜水款,eval_good,0.6068638563156128,0.58154296875,0.5728214830160141,0.6025390625,0.6007821410894394,0.5977510660886765,0.5602552890777588,0.5439620316028595,0.52425173856318,0.5741074681282043,0.5677176266908646,0.5640507936477661,0.5235288338736614,0.4976395730706075,0.44738243205246775
潜水款/7427.mp4,潜水款,eval_good,0.7704206109046936,0.7144508361816406,0.642910547554493,0.7921665906906128,0.7593056559562683,0.709848128259182,0.7137212753295898,0.6258969604969025,0.5674724988639355,0.7596094608306885,0.689258798956871,0.652893178164959,0.6507024265644955,0.6226819923371647,0.5626728432444971
潜水款/5960.mp4,潜水款,bad,0.718353271484375,0.6896616518497467,0.6850975230336189,0.7281319499015808,0.709821417927742,0.7024448961019516,0.6627429723739624,0.6478233188390732,0.6343180350959301,0.6955351233482361,0.6794209182262421,0.6730965971946716,0.5491698595146871,0.5229686880697582,0.5128140496377713
潜水款/6066.mp4,潜水款,bad,0.6415771245956421,0.6318359225988388,0.6187040694057941,0.6478446125984192,0.6407427191734314,0.6349498257040977,0.612150251865387,0.5987451821565628,0.5865580141544342,0.6300084590911865,0.618885725736618,0.6111999973654747,1.3494411414982164,0.7110591133004927,0.6878244654315684
潜水款/6098.mp4,潜水款,bad,0.6172223687171936,0.5939244031906128,0.5705155543982983,0.6414446234703064,0.6388549953699112,0.6213030107319355,0.5644192099571228,0.5531309545040131,0.5306159500032663,0.5882245302200317,0.5852643102407455,0.5700589381158352,0.6229246487867177,0.588323754789272,0.5538611967894504
潜水款/6108.mp4,潜水款,bad,0.6920166015625,0.6819229125976562,0.6594242118299007,0.6779959797859192,0.668836310505867,0.6526412963867188,0.6302747130393982,0.6257693767547607,0.6042091473937035,0.604560375213623,0.6004692316055298,0.5938904695212841,0.7914503769620566,0.7819430415801862,0.652432970664237
潜水款/6248.mp4,潜水款,bad,0.6228376030921936,0.6141793429851532,0.5970765948295593,0.6441650390625,0.631482794880867,0.6267351433634758,0.5833407044410706,0.5698837488889694,0.5578684285283089,0.5893195867538452,0.576202392578125,0.5720318034291267,0.843823901446406,0.7383090185676393,0.7274250064547656
潜水款/6251.mp4,潜水款,bad,0.6294991374015808,0.620343878865242,0.5604427866637707,0.6263951063156128,0.6130022406578064,0.5966273695230484,0.5640665888786316,0.5501050353050232,0.5065080914646387,0.5602524876594543,0.5568308979272842,0.5463090762495995,0.547055702917772,0.5,0.4650329284381009
潜水款/6300.mp4,潜水款,bad,0.739227294921875,0.7110188603401184,0.7048666253685951,0.7403215765953064,0.7353123426437378,0.7335695549845695,0.6981201171875,0.6466622799634933,0.6417780369520187,0.7138563990592957,0.7072368115186691,0.7054582498967648,0.5477322914897231,0.5149425287356322,0.4974011559094122
潜水款/6316.mp4,潜水款,bad,0.622802734375,0.6157150268554688,0.6090739108622074,0.6601911187171936,0.6458958089351654,0.6417083777487278,0.5702418088912964,0.5617030709981918,0.5445854440331459,0.5909028649330139,0.583507776260376,0.578153271228075,0.5410158168778859,0.5007613714510266,0.4758662529998737
潜水款/6424.mp4,潜水款,bad,0.7327357530593872,0.7058029174804688,0.6864948272705078,0.7284632921218872,0.7040797621011734,0.6917375847697258,0.7177056074142456,0.641575500369072,0.6340651921927929,0.7002815008163452,0.6394473761320114,0.629476435482502,0.9926947637292465,0.5613482941069148,0.5196459653262502
潜水款/6462.mp4,潜水款,bad,0.558349609375,0.5482210367918015,0.5454771853983402,0.6332135796546936,0.5924028605222702,0.5892933495342731,0.5130615234375,0.5040424168109894,0.5028088428080082,0.5630959868431091,0.5443348586559296,0.5436358712613583,0.5823872679045092,0.5672354848216917,0.533049624282939
潜水款/6473.mp4,潜水款,bad,0.5493861436843872,0.5432565063238144,0.5354788638651371,0.665771484375,0.6563938856124878,0.6491121649742126,0.4908311665058136,0.4755248948931694,0.4684698339551687,0.6397202610969543,0.6271667629480362,0.615630216896534,0.4845977011494253,0.43427841634738185,0.40685185185185185
潜水款/6495.mp4,潜水款,bad,0.6343994140625,0.6280255913734436,0.616909570991993,0.6937255859375,0.6772068589925766,0.6685616634786129,0.5858924984931946,0.5544621646404266,0.5410126410424709,0.6435080170631409,0.6275051236152649,0.6247525028884411,0.3652618135376756,0.34308845577211394,0.3154405596347125
潜水款/6523.mp4,潜水款,bad,0.790283203125,0.784693032503128,0.7783684022724628,0.7884521484375,0.7857753336429596,0.7805911488831043,0.7633870244026184,0.7570018172264099,0.739989560097456,0.7637203335762024,0.7579471170902252,0.7516528815031052,0.6144572158365261,0.5859770114942529,0.5576500836883146
潜水款/6609.mp4,潜水款,bad,0.7592010498046875,0.7555809020996094,0.7484245300292969,0.7520228624343872,0.7481493353843689,0.743449617177248,0.7160237431526184,0.7109890878200531,0.704697772860527,0.7154253721237183,0.7117277979850769,0.7071023806929588,0.6569780243977628,0.643646196923785,0.6324045255741393
潜水款/6620.mp4,潜水款,bad,0.7302653193473816,0.7263968288898468,0.721920557320118,0.7503487467765808,0.74884033203125,0.74655532091856,0.6852657198905945,0.6799235194921494,0.6742037646472454,0.7230476140975952,0.7189474701881409,0.7171050757169724,0.4851574212893553,0.44891443167305234,0.43940894632049055
潜水款/6669.mp4,潜水款,bad,0.645416259765625,0.6132736206054688,0.6035512275993824,0.6426129937171936,0.626007080078125,0.6233476921916008,0.5511939525604248,0.5294407904148102,0.5223783142864704,0.5919691920280457,0.5765551328659058,0.5719638094305992,0.3265827403758438,0.3054721954840861,0.27543428729498143
潜水款/6708.mp4,潜水款,bad,0.592681884765625,0.5753402709960938,0.5693492889404297,0.6222098469734192,0.615308478474617,0.609461110085249,0.5389533042907715,0.5307726711034775,0.5193309262394905,0.5773100256919861,0.5744323879480362,0.5708755068480968,0.4652435686918446,0.43678160919540227,0.40604196278245025
潜水款/6730.mp4,潜水款,bad,0.7367187738418579,0.7346252501010895,0.730443574488163,0.7331717610359192,0.731733039021492,0.7267952002584934,0.716796875,0.714977040886879,0.7092760056257248,0.7101332545280457,0.7073947489261627,0.7025807276368141,1.0603472538990848,1.0339578662681044,1.0137003715673514
潜水款/6738.mp4,潜水款,bad,0.69708251953125,0.6158033460378647,0.5965805277228355,0.73175048828125,0.613983154296875,0.6167575307190418,0.6753555536270142,0.5553207248449326,0.5458668321371078,0.7088066339492798,0.5662895739078522,0.5735793374478817,1.3275862068965516,0.5109767912978376,0.5816425253515076
潜水款/6805.mp4,潜水款,bad,0.66595458984375,0.6344746202230453,0.6274471320211887,0.6728340983390808,0.6660112738609314,0.654887605458498,0.5920034646987915,0.5627785921096802,0.5561141222715378,0.632622241973877,0.6277402937412262,0.6186278834939003,0.41773399014778323,0.4069740923189199,0.38524815349577535
潜水款/6816.mp4,潜水款,bad,0.7470839023590088,0.7453477531671524,0.740438349545002,0.7420567274093628,0.7396763265132904,0.734779354184866,0.7153021693229675,0.7121222764253616,0.7071353420615196,0.7168740630149841,0.7133210003376007,0.7064597122371197,1.2412912317787466,0.5826397146254458,0.6873717000725938
潜水款/6855.mp4,潜水款,bad,0.7075958251953125,0.6193008422851562,0.6032549999654293,0.74005126953125,0.7344992607831955,0.7310137115418911,0.5412503480911255,0.5144615322351456,0.5053589139133692,0.7107023596763611,0.7032645791769028,0.6928347423672676,0.44189016602809705,0.4193860923944158,0.40378627735940464
潜水款/6888.mp4,潜水款,bad,0.673553466796875,0.6505214124917984,0.6435650400817394,0.6942487359046936,0.6868940144777298,0.6808907724916935,0.6631905436515808,0.5894843339920044,0.5915339589118958,0.6589930057525635,0.6508394032716751,0.6444637142121792,1.12405866032501,0.42350200378737834,0.44645716308617617
潜水款/6927.mp4,潜水款,bad,0.6056780219078064,0.59820556640625,0.5903036929666996,0.6462751030921936,0.6218348741531372,0.6157433688640594,0.5417855978012085,0.5336787700653076,0.5263134054839611,0.578498363494873,0.5753864794969559,0.5618068426847458,0.5114863258026159,0.460452723829656,0.43108535052397173
潜水款/6987.mp4,潜水款,bad,0.6671142578125,0.6384048461914062,0.6246449612081051,0.7067696452140808,0.6974007934331894,0.6812962107360363,0.5961788892745972,0.5867727398872375,0.5785843580961227,0.6667839288711548,0.6569868922233582,0.6435867734253407,0.5049261083743842,0.46466843501326255,0.44451655582465177
潜水款/7004.mp4,潜水款,bad,0.698974609375,0.6937730461359024,0.6884112507104874,0.7188372015953064,0.7086922973394394,0.7034933939576149,0.6712909936904907,0.6629542261362076,0.6588956527411938,0.6908282041549683,0.6827922016382217,0.6809822544455528,0.5337486095661845,0.511968854282536,0.4915414126901875
